ENTIDADE,DATA,SURFACTANTES,PH,FÓSFORO,ALUMÍNIO,ARSÊNIO,BÁRIO,BORO,CÁDMIO,CHUMBO,CIANETO,COBALTO,COBRE,CROMO,CROMO_HEXAVALENTE,DBO,DQO,ESTANHO,FERRO,FLUORETO,LÍTIO,MANGANÊS,MERCÚRIO,MOLIBDÊNIO,NÍQUEL,NITROGÊNIO_AMONIACAL,NITROGÊNIO_KJELDAHL,COLIFORMES_TERMOTOLERANTES,PRATA,ÍNDICE_DE_FENÓIS,NITROGÊNIO,FENOL,ALCALINIDADE,UMIDADE,PORCENTAGEM_SÓLIDOS,COMPOSTOS,COR_VERDADEIRA,SÓLIDOS,ÓLEOS,ACIDEZ
P1,2019-11-12,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-12-10,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2012-03-23,,,2.11,0.531,,0.034,,,,,,0.024,1050.0,0.001,,280.0,734.0,0.019,0.040999999999999995,0.003,0.125,0.043,0.006,0.003,73.0,,1011200.0,,,,,,,,,,,,
P1,2012-11-05,,,2.22,0.23,,0.028,0.09300000000000001,,,,0.001,0.022000000000000002,295.0,0.004,,290.0,750.0,0.032,,,0.181,,,0.003,82.1,,111990.0,,,,,,,,,,,,
P1,2012-09-24,,,7.31,2.03,,0.07400000000000001,1.2,,,,0.002,0.017,49.0,0.004,,86.0,237.0,,,0.002,0.28600000000000003,,0.002,,22.6,,292400.0,,,,,,,,,,,,
P1,2012-01-11,,,2.43,0.267,0.006999999999999999,0.034,,,,,,,185.0,,,170.0,480.0,,,0.001,0.154,,0.002,0.03,70.2,,1986300.0,,,,,,,,,,,,
P1,2013-05-02,,,4.3,0.213,,0.035,0.063,,,0.011,,0.017,0.004,,51.0,127.0,,2.37,0.264,0.002,0.1,,,,52.7,71.7,2419600.0,,,,0.018000000000000002,,,,,,,,
P1,2013-07-05,,,2.78,1.62,0.002,0.116,,,0.012,,0.002,0.049,0.009000000000000001,,190.0,543.0,,7.13,,0.001,0.233,,0.002,0.012,40.9,62.2,2419600.0,,,,,,,,,,,,
P1,2013-05-08,,,2.3,0.481,0.002,0.049,,,,,0.002,,,,82.0,231.0,,3.09,,0.002,0.175,,,0.006,10.1,21.0,721500.0,,,,0.006999999999999999,,,,,,,,
P1,2013-04-11,,,,0.309,,0.478,0.309,0.01,,,,0.183,0.005,,128.0,294.0,,2.71,6.2,0.002,0.15,,,0.45,35.5,57.1,241960.0,,,,0.002,,,,,,,,
P1,2014-06-03,,,6.0,0.063,,0.024,,,,0.018000000000000002,0.002,0.006999999999999999,,,79.2,237.0,,1.88,,,0.111,,0.004,,47.3,56.3,601500.0,,,,0.047,,,,,,,,
P1,2014-05-05,,,4.36,1.36,0.031,0.053,0.057999999999999996,,,,0.001,0.013999999999999999,,,143.0,299.0,,4.74,0.40399999999999997,0.003,0.3,,,0.003,18.6,32.1,241960.0,,,,0.022,,,,,,,,
P1,2014-06-08,,,4.32,0.355,0.002,0.053,0.187,,0.002,0.004,,0.184,0.013999999999999999,,64.5,209.0,,3.54,0.7879999999999999,0.018000000000000002,0.18600000000000005,,0.015,0.017,56.4,60.0,4352000.0,0.003,,,0.103,,,,,,,,
P1,2014-03-11,,,9.94,1.09,0.003,0.085,,0.0002,0.0026,,0.001,0.027999999999999997,0.002,,230.0,672.0,,4.58,0.396,0.002,0.226,0.0002,0.003,0.005,52.6,78.3,,,,,0.483,,,,,,,,
P1,2015-01-01,,,1.0,360.0,10.0,80.0,60.0,1.0,10.0,50.0,10.0,5.0,10.0,0.01,2.0,5.0,10.0,5800.0,0.4,10.0,350.0,0.05,10.0,10.0,7.7,13.0,,10.0,0.045,13.0,,,,,,,,,
P1,2015-04-01,,,4.2,240.0,10.0,30.0,20.0,1.0,10.0,50.0,10.0,15.0,10.0,0.01,164.0,335.0,10.0,2210.0,1.28,10.0,120.0,0.075,10.0,10.0,25.8,32.0,,10.0,0.02,32.5,,,,,,,,,
P1,2015-07-01,,,4.37,380.0,10.0,50.0,50.0,1.0,10.0,50.0,10.0,5.0,10.0,0.01,96.0,200.0,10.0,4710.0,0.27,10.0,230.0,0.075,10.0,10.0,24.0,24.3,,10.0,0.02,24.3,,,,,,,,,
P1,2015-10-01,,,6.82,2570.0,10.0,90.0,50.0,1.0,10.0,0.05,10.0,55.0,10.0,0.001,624.0,1250.0,10.0,6670.0,0.3,10.0,180.0,0.075,10.0,10.0,28.9,33.6,,10.0,0.02,33.6,,,,,,,,,
P1,2016-01-01,,,1.31,1.18,0.01,0.05,0.05,0.004,0.006,0.005,0.01,0.035,0.009000000000000001,0.0005,50.0,140.0,0.05,2.84,0.523,0.09,0.118,0.0001,0.01,0.01,10.0,15.0,,,,,0.003,,,,,,,,
P1,2016-04-01,,,7.15,0.443,0.01,0.034,0.05,0.004,0.006,0.005,0.01,0.03,0.009000000000000001,0.0005,150.0,404.0,0.05,2.86,0.386,0.09,0.141,0.0001,0.01,0.01,45.0,65.0,,,,,0.01,,,,,,,,
P1,2016-07-01,,,3.7,0.377,0.01,0.031,0.05,0.004,0.006,0.005,0.01,0.05,0.009000000000000001,0.0005,142.0,385.0,0.05,3.55,0.05,0.09,0.196,0.0001,0.01,0.01,30.0,45.0,,,,,0.003,,,,,,,,
P1,2016-10-01,,,7.44,1.1,0.01,0.054000000000000006,0.297,0.004,0.006,0.005,0.01,0.005,0.009000000000000001,0.0005,124.0,337.0,0.05,3.84,0.05,0.09,0.203,1.0,0.01,0.01,53.9,55.3,,,,,0.1,,,,,,,,
P1,2017-01-01,,,4.1,0.468,0.01,0.052000000000000005,0.05,0.004,0.006,0.005,0.01,0.05,0.009000000000000001,0.0005,136.0,,0.05,3.84,0.6729999999999999,0.09,0.209,1.0,0.01,0.01,21.2,36.3,,,,,0.04,,,,,,,,
P1,2017-04-01,,,6.33,1.475,0.01,0.142,0.103,0.004,0.006,0.005,0.01,0.046,0.013,0.0005,140.0,,0.05,2.474,1.4880000000000002,0.09,0.181,1.0,0.01,0.01,59.2,86.8,,,,,0.08,,,,,,,,
P1,2017-07-01,,,1.92,0.552,0.01,0.11,0.07,0.004,0.006,0.005,0.01,0.013,0.009000000000000001,0.0005,30.0,,0.05,4.815,0.275,0.09,0.243,1.0,0.01,0.01,14.2,20.0,,,,,0.04,,,,,,,,
P1,2017-10-01,,,1.18,1.94,0.01,0.047,0.05,0.004,0.006,0.005,0.01,0.104,0.009000000000000001,0.0005,40.0,,0.05,2.76,0.05,0.09,0.127,1.0,0.01,0.01,6.84,13.39,,,,,0.04,,,,,,,,
P1,2018-01-01,,,2.06,0.411,0.01,0.045,0.05,0.004,0.006,0.05,0.01,0.026,0.009000000000000001,0.02,47.5,,0.05,4.09,0.1,0.09,0.2,0.1,0.01,0.01,17.992,29.813,,0.01,,,0.04,,,,,,,,
P1,2018-04-01,,,5.8729999999999976,1.54,0.01,0.27,2.65,0.004,0.67,0.05,0.01,4.22,0.009000000000000001,0.324,150.0,,0.05,6.19,0.1,0.09,0.27,0.1,0.01,0.01,,,,0.01,,,0.04,,,,,,,,
P1,2018-07-01,,,5.4110000000000005,0.465,0.01,0.197,0.212,0.004,0.006,0.02,0.01,0.025,0.009000000000000001,0.02,76.0,,0.05,4.7860000000000005,0.629,0.09,0.265,0.1,0.01,0.01,,,,0.01,,,2.3,,,,,,,,
P1,2018-10-01,,,4.505,0.565,0.01,0.065,0.05,0.004,0.006,0.02,0.01,0.01,0.02,0.025,114.0,,0.05,5.515,0.517,0.09,0.23,0.1,0.01,0.01,,,,0.01,,,0.19,,,,,,,,
P1,2019-01-10,,,3.522,0.203,0.01,0.047,0.05,0.004,0.006,0.02,0.01,0.01,0.009000000000000001,0.02,37.0,,0.05,5.9670000000000005,0.1,0.09,0.324,0.1,0.01,0.01,32.622,41.255,,0.01,,,0.04,,,,,,,,
P1,2019-04-11,,,6.415,0.325,0.01,0.023,0.114,0.004,0.013000000000000001,0.02,0.01,0.01,0.009000000000000001,0.02,128.0,,0.05,2.3080000000000003,0.1,0.09,0.135,0.1,0.01,0.01,63.54,85.929,,0.01,,,0.2,,,,,,,,
P1,2019-07-11,,,5.977,0.505,,0.056,0.47200000000000003,,,,,0.02,,,133.0,,,4.949,0.02,,0.249,,,,41.773,63.651,,,,,0.02,,,,,,,,
P1,2019-10-10,,,4.529,0.625,,0.045,,,,,,0.027000000000000003,,,115.0,,,4.1160000000000005,1.266,,0.207,,,,31.941,55.664,,,,,,,,,,,,,
P1,2013-05-02,,,4.3,0.213,,0.035,0.063,,,0.011000000000000001,,0.017,0.004,,51.0,127.0,,2.37,0.264,0.002,0.1,,,,52.7,71.7,2419600.0,,,,0.018000000000000002,,,,,,,,
P1,2013-05-08,,,2.3,0.48100000000000004,0.002,0.049,,,,,0.002,,,,82.0,231.0,,3.09,,0.002,0.175,,,0.006,10.1,21.0,721500.0,,,,0.006999999999999999,,,,,,,,
P1,2014-05-05,,,4.36,1.36,0.031,0.053,0.057999999999999996,,,,0.001,0.013999999999999999,,,143.0,299.0,,4.74,0.40399999999999997,0.003,0.3,,,0.003,18.6,32.1,241960.0,,,,0.022000000000000002,,,,,,,,
P1,2014-06-08,,,4.32,0.355,0.002,0.053,0.187,,0.002,0.004,,0.184,0.013999999999999999,,64.5,209.0,,3.54,0.7879999999999999,0.018000000000000002,0.18600000000000005,,0.015,0.017,56.4,60.0,4352000.0,0.003,,,0.10300000000000001,,,,,,,,
P1,2016-04-01,,,7.15,0.44299999999999995,0.01,0.034,0.05,0.004,0.006,0.005,0.01,0.03,0.009000000000000001,0.0005,150.0,404.0,0.05,2.86,0.386,0.09,0.141,0.0001,0.01,0.01,45.0,65.0,,,,,0.01,,,,,,,,
P1,2017-01-01,,,4.1,0.46799999999999997,0.01,0.052000000000000005,0.05,0.004,0.006,0.005,0.01,0.05,0.009000000000000001,0.0005,136.0,,0.05,3.84,0.6729999999999999,0.09,0.209,1.0,0.01,0.01,21.2,36.3,,,,,0.04,,,,,,,,
P1,2018-01-01,,,2.06,0.41100000000000003,0.01,0.045,0.05,0.004,0.006,0.05,0.01,0.026,0.009000000000000001,0.02,47.5,,0.05,4.09,0.1,0.09,0.2,0.1,0.01,0.01,17.992,29.813000000000002,,0.01,,,0.04,,,,,,,,
P1,2019-10-10,,,4.529,0.625,,0.045,,,,,,0.027000000000000003,,,115.0,,,4.1160000000000005,1.266,,0.207,,,,31.941,55.663999999999994,,,,,,,,,,,,,
P1,2013-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,,,
P1,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,
P1,2013-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,,,
P1,2013-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10540.0,,,
P1,2013-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,,,
P1,2013-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.0,,,
P1,2013-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.1,,,
P1,2013-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.9,,,
P1,2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,,,
P1,2013-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.0,,,
P1,2013-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.95,,,
P1,2014-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,
P1,2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,
P1,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.0,,,
P1,2014-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,
P1,2014-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,
P1,2013-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0,,,
P1,2013-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
P1,2013-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,
P1,2013-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,
P1,2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2013-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,
P1,2013-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,,,
P1,2015-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,
P1,2015-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,
P1,2015-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,
P1,2015-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2015-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,
P1,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2015-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,
P1,2015-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,
P1,2016-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,
P1,2016-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,
P1,2016-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,
P1,2016-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,
P1,2016-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2016-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2016-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
P1,2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P1,2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P1,2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P1,2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P1,2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
P1,2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P1,2017-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
P1,2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,
P1,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,
P1,2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P1,2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P1,2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P1,2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P1,2018-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P1,2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P1,2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P1,2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,
P1,2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
P1,2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P1,2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P1,2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P1,2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P1,2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P1,2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P1,2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,
P1,2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P1,2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,
P1,2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
P1,2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P1,2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P1,2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P1,2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P1,2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P1,2013-01-22,,,,,,,,,,,,,,,,40.3,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-02-14,,,,,,,,,,,,,,,,100.7,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-03-06,,,,,,,,,,,,,,,,242.8,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-04-03,,,,,,,,,,,,,,,,359.5,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-05-08,,,,,,,,,,,,,,,,356.2,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-06-05,,,,,,,,,,,,,,,,249.3,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-07-03,,,,,,,,,,,,,,,,343.5,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-08-07,,,,,,,,,,,,,,,,371.2,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-09-04,,,,,,,,,,,,,,,,406.4,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-10-02,,,,,,,,,,,,,,,,188.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-12-04,,,,,,,,,,,,,,,,207.4,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-01-08,,,,,,,,,,,,,,,,360.7,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-02-05,,,,,,,,,,,,,,,,371.9,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-03-06,,,,,,,,,,,,,,,,129.6,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-04-02,,,,,,,,,,,,,,,,260.4,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-05-07,,,,,,,,,,,,,,,,339.7,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-06-04,,,,,,,,,,,,,,,,468.7,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-08-06,,,,,,,,,,,,,,,,128.1,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-09-03,,,,,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-10-01,,,,,,,,,,,,,,,,495.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-11-05,,,,,,,,,,,,,,,,222.5,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-12-04,,,,,,,,,,,,,,,,197.1,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-01-07,,,,,,,,,,,,,,,,357.2,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-02-04,,,,,,,,,,,,,,,,274.5,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-03-06,,,,,,,,,,,,,,,,339.4,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-04-01,,,,,,,,,,,,,,,,374.4,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-05-06,,,,,,,,,,,,,,,,470.6,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-06-03,,,,,,,,,,,,,,,,425.9,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-07-01,,,,,,,,,,,,,,,,321.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-08-05,,,,,,,,,,,,,,,,156.8,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-09-03,,,,,,,,,,,,,,,,311.4,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-10-08,,,,,,,,,,,,,,,,105.3,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-11-04,,,,,,,,,,,,,,,,196.9,,,,,,,,,,,,,,,,,,,,,,,
P1,2015-12-02,,,,,,,,,,,,,,,,290.4,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-01-06,,,,,,,,,,,,,,,,394.8,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-02-05,,,,,,,,,,,,,,,,64.4,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-03-02,,,,,,,,,,,,,,,,504.9,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-04-06,,,,,,,,,,,,,,,,207.9,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-05-04,,,,,,,,,,,,,,,,378.7,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-06-01,,,,,,,,,,,,,,,,523.3,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-07-06,,,,,,,,,,,,,,,,926.3,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-08-03,,,,,,,,,,,,,,,,215.9,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-09-08,,,,,,,,,,,,,,,,330.4,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-10-05,,,,,,,,,,,,,,,,198.2,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-11-03,,,,,,,,,,,,,,,,212.5,,,,,,,,,,,,,,,,,,,,,,,
P1,2016-12-07,,,,,,,,,,,,,,,,139.5,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-01-04,,,,,,,,,,,,,,,,225.7,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-02-01,,,,,,,,,,,,,,,,580.5,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-03-01,,,,,,,,,,,,,,,,238.3,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-04-05,,,,,,,,,,,,,,,,1170.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-05-03,,,,,,,,,,,,,,,,253.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-06-07,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-07-07,,,,,,,,,,,,,,,,406.3,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-08-02,,,,,,,,,,,,,,,,435.2,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-09-06,,,,,,,,,,,,,,,,323.8,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-10-04,,,,,,,,,,,,,,,,694.4,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-11-01,,,,,,,,,,,,,,,,259.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2017-12-06,,,,,,,,,,,,,,,,328.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-01-24,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-02-09,,,,,,,,,,,,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-03-07,,,,,,,,,,,,,,,,62.4,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-04-04,,,,,,,,,,,,,,,,288.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-05-02,,,,,,,,,,,,,,,,266.8,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-06-06,,,,,,,,,,,,,,,,180.8,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-07-04,,,,,,,,,,,,,,,,258.8,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-08-01,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-09-05,,,,,,,,,,,,,,,,414.7,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-10-03,,,,,,,,,,,,,,,,39.2,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-11-07,,,,,,,,,,,,,,,,171.6,,,,,,,,,,,,,,,,,,,,,,,
P1,2018-12-05,,,,,,,,,,,,,,,,154.7,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-01-02,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-02-06,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-03-08,,,,,,,,,,,,,,,,115.4,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-04-03,,,,,,,,,,,,,,,,642.4,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-05-03,,,,,,,,,,,,,,,,86.7,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-06-05,,,,,,,,,,,,,,,,188.3,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-07-03,,,,,,,,,,,,,,,,102.1,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-08-07,,,,,,,,,,,,,,,,111.3,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-09-04,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-10-02,,,,,,,,,,,,,,,,452.5,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-11-06,,,,,,,,,,,,,,,,269.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2019-12-04,,,,,,,,,,,,,,,,246.0,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
