ENTIDADE,DATA,SURFACTANTES,PH,FÓSFORO,ALUMÍNIO,ARSÊNIO,BÁRIO,BORO,CÁDMIO,CHUMBO,CIANETO,COBALTO,COBRE,CROMO,CROMO_HEXAVALENTE,DBO,DQO,ESTANHO,FERRO,FLUORETO,LÍTIO,MANGANÊS,MERCÚRIO,MOLIBDÊNIO,NÍQUEL,NITROGÊNIO_AMONIACAL,NITROGÊNIO_KJELDAHL,COLIFORMES_TERMOTOLERANTES,PRATA,ÍNDICE_DE_FENÓIS,NITROGÊNIO,FENOL,ALCALINIDADE,UMIDADE,PORCENTAGEM_SÓLIDOS,COMPOSTOS,COR_VERDADEIRA,SÓLIDOS,ÓLEOS,ACIDEZ
P4,2018-02-09,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-03-07,,,,,,,,,,,,,,,,341.1,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-04-04,,,,,,,,,,,,,,,,328.0,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-05-02,,,,,,,,,,,,,,,,726.8,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-06-06,,,,,,,,,,,,,,,,63.3,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-07-04,,,,,,,,,,,,,,,,372.3,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-08-01,,,,,,,,,,,,,,,,35.4,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-09-05,,,,,,,,,,,,,,,,261.0,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-10-03,,,,,,,,,,,,,,,,34.9,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-11-07,,,,,,,,,,,,,,,,343.2,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-12-05,,,,,,,,,,,,,,,,259.2,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-01-02,,,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-02-06,,,,,,,,,,,,,,,,160.8,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-03-08,,,,,,,,,,,,,,,,362.6,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-04-03,,,,,,,,,,,,,,,,602.0,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-05-03,,,,,,,,,,,,,,,,147.9,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-06-05,,,,,,,,,,,,,,,,157.7,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-07-03,,,,,,,,,,,,,,,,333.0,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-08-07,,,,,,,,,,,,,,,,319.4,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-09-04,,,,,,,,,,,,,,,,337.4,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-10-02,,,,,,,,,,,,,,,,931.8,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-11-06,,,,,,,,,,,,,,,,173.3,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-12-04,,,,,,,,,,,,,,,,442.8,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-02-14,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-03-06,,,,,,,,,,,,,,,236.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-04-03,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-05-08,,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-06-05,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-07-03,,,,,,,,,,,,,,,172.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-08-07,,,,,,,,,,,,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-09-04,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-10-24,,,,,,,,,,,,,,,193.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-12-04,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2014-01-08,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2014-02-05,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2014-03-06,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2014-04-02,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2014-05-07,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2014-06-04,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2014-08-06,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2014-09-03,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2014-10-01,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2014-11-05,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2014-12-04,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2015-01-07,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2015-02-04,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2015-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,2015-04-01,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2015-05-06,,,,,,,,,,,,,,,148.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2015-06-03,,,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2015-07-01,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2015-08-05,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2015-09-03,,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2015-10-08,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2015-11-04,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2015-12-02,,,,,,,,,,,,,,,188.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2016-01-06,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2016-02-05,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2016-03-02,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2016-04-06,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2016-05-04,,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2016-06-01,,,,,,,,,,,,,,,196.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2016-07-06,,,,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2016-08-03,,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2016-09-08,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2016-10-05,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2016-11-03,,,,,,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2016-12-07,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2017-01-04,,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2017-02-01,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2017-03-01,,,,,,,,,,,,,,,228.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2017-04-05,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2017-05-03,,,,,,,,,,,,,,,580.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2017-06-07,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2017-07-07,,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2017-08-02,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2017-09-06,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2017-10-04,,,,,,,,,,,,,,,188.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2017-11-01,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2017-12-06,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-01-24,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-02-09,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-03-07,,,,,,,,,,,,,,,277.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-04-04,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-05-02,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-06-06,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-07-04,,,,,,,,,,,,,,,196.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-08-01,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-09-05,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-10-03,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-11-07,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2018-12-05,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-01-02,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-02-06,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-03-08,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-04-03,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-05-03,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-06-05,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-07-03,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-08-07,,,,,,,,,,,,,,,228.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-09-04,,,,,,,,,,,,,,,236.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-10-02,,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-11-06,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2019-12-04,,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,,,,,,,,,,,
P4,2013-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,198630.0,,,,,,,,,,,,
P4,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,214300.0,,,,,,,,,,,,
P4,2013-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,241960.0,,,,,,,,,,,,
P4,2013-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,241960.0,,,,,,,,,,,,
P4,2013-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,241960.0,,,,,,,,,,,,
P4,2013-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,2419600.0,,,,,,,,,,,,
P4,2013-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,648800.0,,,,,,,,,,,,
