ENTIDADE,DATA,SURFACTANTES,PH,FÓSFORO,ALUMÍNIO,ARSÊNIO,BÁRIO,BORO,CÁDMIO,CHUMBO,CIANETO,COBALTO,COBRE,CROMO,CROMO_HEXAVALENTE,DBO,DQO,ESTANHO,FERRO,FLUORETO,LÍTIO,MANGANÊS,MERCÚRIO,MOLIBDÊNIO,NÍQUEL,NITROGÊNIO_AMONIACAL,NITROGÊNIO_KJELDAHL,COLIFORMES_TERMOTOLERANTES,PRATA,ÍNDICE_DE_FENÓIS,NITROGÊNIO,FENOL,ALCALINIDADE,UMIDADE,PORCENTAGEM_SÓLIDOS,COMPOSTOS,COR_VERDADEIRA,SÓLIDOS,ÓLEOS,ACIDEZ
P3,2018-08-01,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-09-05,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-10-03,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-11-07,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-12-05,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-01-02,,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-02-06,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-03-08,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-04-03,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-05-03,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-06-05,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-07-03,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-08-07,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-09-04,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-10-02,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-11-06,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-12-04,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,
P3,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,,
P3,2013-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,,,
P3,2013-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,,,
P3,2013-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,
P3,2013-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.86,,,
P3,2013-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.95,,,
P3,2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.02,,,
P3,2013-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.26,,,
P3,2013-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.05,,,
P3,2014-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,
P3,2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2014-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2014-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P3,2013-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,
P3,2013-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
P3,2013-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,
P3,2013-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,
P3,2013-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,
P3,2013-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2015-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2015-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
P3,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
P3,2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,
P3,2015-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,
P3,2015-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,
P3,2015-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2015-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P3,2015-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
P3,2016-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
P3,2016-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2016-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
P3,2016-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2016-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2016-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P3,2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P3,2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,
P3,2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P3,2016-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,
P3,2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P3,2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,
P3,2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
P3,2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
P3,2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P3,2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P3,2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
P3,2017-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,
P3,2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
P3,2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2018-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,
P3,2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P3,2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
P3,2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,
P3,2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,
P3,2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,
P3,2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,
P3,2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,
P3,2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,
P3,2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
P3,2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,
P3,2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,,,
P3,2013-01-22,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-02-14,,,,,,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-03-06,,,,,,,,,,,,,,,,26.3,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-04-03,,,,,,,,,,,,,,,,20.3,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-05-08,,,,,,,,,,,,,,,,55.3,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-06-05,,,,,,,,,,,,,,,,32.1,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-07-03,,,,,,,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-08-07,,,,,,,,,,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-09-04,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-10-02,,,,,,,,,,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-12-04,,,,,,,,,,,,,,,,31.5,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-01-08,,,,,,,,,,,,,,,,16.9,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-02-05,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-03-06,,,,,,,,,,,,,,,,19.9,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-04-02,,,,,,,,,,,,,,,,33.4,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-05-07,,,,,,,,,,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-06-04,,,,,,,,,,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-08-06,,,,,,,,,,,,,,,,23.4,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-09-03,,,,,,,,,,,,,,,,40.4,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-10-01,,,,,,,,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-11-05,,,,,,,,,,,,,,,,21.3,,,,,,,,,,,,,,,,,,,,,,,
P3,2014-12-04,,,,,,,,,,,,,,,,98.6,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-01-07,,,,,,,,,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-02-04,,,,,,,,,,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-03-06,,,,,,,,,,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-04-01,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-05-06,,,,,,,,,,,,,,,,29.3,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-06-03,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-07-01,,,,,,,,,,,,,,,,24.3,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-08-05,,,,,,,,,,,,,,,,21.6,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-09-03,,,,,,,,,,,,,,,,17.4,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-10-08,,,,,,,,,,,,,,,,23.4,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-11-04,,,,,,,,,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,,,,
P3,2015-12-02,,,,,,,,,,,,,,,,18.1,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-01-06,,,,,,,,,,,,,,,,17.4,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-02-05,,,,,,,,,,,,,,,,34.2,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-03-02,,,,,,,,,,,,,,,,31.3,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-04-06,,,,,,,,,,,,,,,,19.7,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-05-04,,,,,,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-06-01,,,,,,,,,,,,,,,,66.1,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-07-06,,,,,,,,,,,,,,,,47.8,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-08-03,,,,,,,,,,,,,,,,12.6,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-09-08,,,,,,,,,,,,,,,,22.2,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-10-05,,,,,,,,,,,,,,,,53.3,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-11-03,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,
P3,2016-12-07,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-01-04,,,,,,,,,,,,,,,,32.1,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-02-01,,,,,,,,,,,,,,,,61.5,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-03-01,,,,,,,,,,,,,,,,39.4,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-04-05,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-05-03,,,,,,,,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-06-07,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-07-07,,,,,,,,,,,,,,,,42.1,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-08-02,,,,,,,,,,,,,,,,31.4,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-09-06,,,,,,,,,,,,,,,,216.1,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-10-04,,,,,,,,,,,,,,,,35.2,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-11-01,,,,,,,,,,,,,,,,74.7,,,,,,,,,,,,,,,,,,,,,,,
P3,2017-12-06,,,,,,,,,,,,,,,,22.2,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-01-24,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-02-09,,,,,,,,,,,,,,,,18.6,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-03-07,,,,,,,,,,,,,,,,20.4,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-04-04,,,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-05-02,,,,,,,,,,,,,,,,19.3,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-06-06,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-07-04,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-08-01,,,,,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-09-05,,,,,,,,,,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-10-03,,,,,,,,,,,,,,,,27.9,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-11-07,,,,,,,,,,,,,,,,36.5,,,,,,,,,,,,,,,,,,,,,,,
P3,2018-12-05,,,,,,,,,,,,,,,,48.1,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-01-02,,,,,,,,,,,,,,,,24.4,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-02-06,,,,,,,,,,,,,,,,21.7,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-03-08,,,,,,,,,,,,,,,,34.2,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-04-03,,,,,,,,,,,,,,,,53.3,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-05-03,,,,,,,,,,,,,,,,14.8,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-06-05,,,,,,,,,,,,,,,,23.2,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-07-03,,,,,,,,,,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-08-07,,,,,,,,,,,,,,,,12.1,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-09-04,,,,,,,,,,,,,,,,20.9,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-10-02,,,,,,,,,,,,,,,,33.6,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-11-06,,,,,,,,,,,,,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,
P3,2019-12-04,,,,,,,,,,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-02-14,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-03-06,,,,,,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-04-03,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,
P3,2013-05-08,,,,,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,,
